20101028,IF,20101028,3523.31490863595,263495
20101029,IF,20101029,3529.55798853928,288874
20101101,IF,20101101,3593.96527993395,244575
20101102,IF,20101102,3637.76465577215,285009
20101103,IF,20101103,3640.01196134554,316126
20101104,IF,20101104,3677.158319262,262780
20101105,IF,20101105,3870.01733110256,237152
20101108,IF,20101108,3997.78317815525,178364
20101109,IF,20101109,4034.21676269876,178743
20101110,IF,20101110,4356.11902599125,196860
20101111,IF,20101111,5211.40073689568,262967
20101112,IF,20101112,5516.88842464255,322056
20101115,IF,20101115,5660.1332669726,250066
20101116,IF,20101116,5577.72446460724,280901
20101117,IF,20101117,5566.64890592636,333507
20101118,IF,20101118,5447.7341233173,254669
20101119,IF,20101119,5396.8527199931,332329
20101122,IF,20101122,3115.73809954248,255584
20101123,IF,20101123,3109.5574863432,296240
20101124,IF,20101124,3186.02127987228,304615
20101125,IF,20101125,3140.30493482815,196712
20101126,IF,20101126,3114.8156205201,215645
20101129,IF,20101129,3105.86221119496,176948
20101130,IF,20101130,3126.6260319926,264939
20101201,IF,20101201,3028.42682739714,183664
20101202,IF,20101202,3047.03695207588,165884
20101203,IF,20101203,3097.55345059263,186801
20101206,IF,20101206,3092.18715644269,176241
20101207,IF,20101207,3207.35212384901,237404
20101208,IF,20101208,3134.79423568478,177577
20101209,IF,20101209,3132.79298788327,203388
20101210,IF,20101210,3182.83312537495,211261
20101213,IF,20101213,3546.4379163993,225302
20101214,IF,20101214,3961.37598029534,151746
20101215,IF,20101215,5205.2095652461,183694
20101216,IF,20101216,5311.50903388186,150634
20101217,IF,20101217,5199.28066950679,155517
20101220,IF,20101220,3167.41039142076,231914
20101221,IF,20101221,3184.07657358899,212149
20101222,IF,20101222,3120.50124245605,182673
20101223,IF,20101223,3137.93599582053,225295
20101224,IF,20101224,3119.8145107603,254832
20101227,IF,20101227,3103.44414522973,272374
20101228,IF,20101228,3005.3453739053,213440
20101229,IF,20101229,2908.64122707472,152974
20101230,IF,20101230,2987.33257771096,194219
20101231,IF,20101231,3077.34057386105,240072
20110104,IF,20110104,3114.02518780281,197547
20110105,IF,20110105,3032.83886742776,151371
20110106,IF,20110106,3111.26772904282,195083
20110107,IF,20110107,3148.42573257813,229108
20110110,IF,20110110,3085.21857511066,196329
20110111,IF,20110111,3047.61784159123,179948
20110112,IF,20110112,3113.67820891896,217577
20110113,IF,20110113,3131.49859430232,213245
20110114,IF,20110114,3149.32453968896,223512
20110117,IF,20110117,3172.43498440457,228665
20110118,IF,20110118,3173.48259872335,166932
20110119,IF,20110119,3748.97806295564,223443
20110120,IF,20110120,5122.67682135822,241601
20110121,IF,20110121,5351.64057084864,341054
20110124,IF,20110124,2980.41232504847,258040
20110125,IF,20110125,2927.59412482048,235440
20110126,IF,20110126,2956.31622806677,221280
20110127,IF,20110127,3071.40553914866,280123
20110128,IF,20110128,3010.57848856181,174644
20110131,IF,20110131,3046.11741732968,163269
20110201,IF,20110201,2960.43808546624,112427
20110209,IF,20110209,3110.07716325735,172141
20110210,IF,20110210,3209.22424118923,197662
20110211,IF,20110211,3299.43482791667,188813
20110214,IF,20110214,3957.30239366893,220159
20110215,IF,20110215,5134.92155455893,192742
20110216,IF,20110216,5469.97674705173,201527
20110217,IF,20110217,5415.93668201041,201044
20110218,IF,20110218,5165.83970967959,203877
20110221,IF,20110221,3158.10841513488,212681
20110222,IF,20110222,3116.38671990395,251207
20110223,IF,20110223,3020.03695743926,181015
20110224,IF,20110224,3068.26710592538,212721
20110225,IF,20110225,3105.35374754466,225156
20110228,IF,20110228,3146.39060009307,213993
20110301,IF,20110301,3136.09368741588,182880
20110302,IF,20110302,3138.93730760847,208519
20110303,IF,20110303,3151.32338702744,236076
20110304,IF,20110304,3176.61575576769,195244
20110307,IF,20110307,3299.24081539713,210345
20110308,IF,20110308,3247.06878611122,161604
20110309,IF,20110309,3289.69997371737,190401
20110310,IF,20110310,3261.90566898867,193598
20110311,IF,20110311,3263.78239067563,185710
20110314,IF,20110314,3359.26999920408,178140
20110315,IF,20110315,3688.19028494164,274136
20110316,IF,20110316,4727.75911839928,184163
20110317,IF,20110317,5457.57083411181,228994
20110318,IF,20110318,5325.11684190725,176017
20110321,IF,20110321,3083.0631427258,190372
20110322,IF,20110322,3122.66121468678,217278
20110323,IF,20110323,3143.94183931798,192070
20110324,IF,20110324,3014.18961480519,130418
20110325,IF,20110325,3152.52084546581,176092
20110328,IF,20110328,3166.78531117751,177950
20110329,IF,20110329,3149.84982711227,198473
20110330,IF,20110330,3138.58643827893,188198
20110331,IF,20110331,3115.02340817179,187459
20110401,IF,20110401,3113.79196063155,161411
20110406,IF,20110406,3226.45178425038,187403
20110407,IF,20110407,3141.91670536945,134280
20110408,IF,20110408,3284.6038225717,169593
20110411,IF,20110411,3326.07687370268,150607
20110412,IF,20110412,3507.97576527501,173194
20110413,IF,20110413,4005.74250540651,182094
20110414,IF,20110414,5404.90763856199,165240
20110415,IF,20110415,5738.20979883177,221686
20110418,IF,20110418,3231.60390589954,178158
20110419,IF,20110419,3207.2325015811,176528
20110420,IF,20110420,3130.48943515072,137275
20110421,IF,20110421,3136.31160562535,148446
20110422,IF,20110422,3103.40103271349,136684
20110425,IF,20110425,3149.52092988148,154643
20110426,IF,20110426,3096.12243397901,141394
20110427,IF,20110427,3075.45754553787,139156
20110428,IF,20110428,3164.88601892896,212259
20110429,IF,20110429,3083.66721503861,152638
20110503,IF,20110503,3099.01229444515,138980
20110504,IF,20110504,3085.99792630371,173430
20110505,IF,20110505,3015.43636095816,134741
20110506,IF,20110506,3111.94293680335,180745
20110509,IF,20110509,3118.98547589816,154966
20110510,IF,20110510,3168.30657743295,168669
20110511,IF,20110511,3238.01342409644,180820
20110512,IF,20110512,3258.06133682377,167320
20110513,IF,20110513,3412.51250913811,188816
20110516,IF,20110516,3571.35892835574,153870
20110517,IF,20110517,4458.88766579084,190707
20110518,IF,20110518,5122.34801977525,159861
20110519,IF,20110519,5019.43927178265,144332
20110520,IF,20110520,4869.12317515274,136698
20110523,IF,20110523,2899.29150281122,169958
20110524,IF,20110524,2798.34339812178,126454
20110525,IF,20110525,2842.40085648009,162638
20110526,IF,20110526,2827.44454767455,159923
20110527,IF,20110527,2882.8787549016,202890
20110530,IF,20110530,2824.05352081312,158954
20110531,IF,20110531,2835.56462947505,158269
20110601,IF,20110601,2779.31053260632,119675
20110602,IF,20110602,2875.68052504648,192662
20110603,IF,20110603,2858.88723292826,152626
20110607,IF,20110607,2864.93952217462,135721
20110608,IF,20110608,2941.11918150726,175368
20110609,IF,20110609,2932.70092526019,182339
20110610,IF,20110610,2955.46472000277,182322
20110613,IF,20110613,3008.6857557073,177488
20110614,IF,20110614,3224.12302624295,179355
20110615,IF,20110615,3608.86071260507,150865
20110616,IF,20110616,4786.08392031952,173435
20110617,IF,20110617,4843.5295461293,157832
20110620,IF,20110620,2739.06098313306,153147
20110621,IF,20110621,2755.23802511659,155275
20110622,IF,20110622,2764.56595623002,153937
20110623,IF,20110623,2883.86615255896,218811
20110624,IF,20110624,2995.95868353968,246389
20110627,IF,20110627,2950.74143400089,187849
20110628,IF,20110628,2924.10469871317,180865
20110629,IF,20110629,2913.08228733994,187749
20110630,IF,20110630,2968.39576974099,211249
20110701,IF,20110701,2996.1986696807,201880
20110704,IF,20110704,3064.06454496562,195755
20110705,IF,20110705,2935.76275316944,131061
20110706,IF,20110706,2990.77030612649,159098
20110707,IF,20110707,3091.75181372954,225974
20110708,IF,20110708,3082.70346941385,208389
20110711,IF,20110711,3107.31954878144,171964
20110712,IF,20110712,3190.26673895779,171435
20110713,IF,20110713,3579.9374145118,181422
20110714,IF,20110714,4894.08213932238,167659
20110715,IF,20110715,5235.27603982266,177418
20110718,IF,20110718,2938.13467833425,139255
20110719,IF,20110719,2887.09544932185,132266
20110720,IF,20110720,2924.48134360585,153161
20110721,IF,20110721,2926.67573139419,169879
20110722,IF,20110722,2887.07403795981,134465
20110725,IF,20110725,2865.83740524708,153481
20110726,IF,20110726,2692.23456164381,97551
20110727,IF,20110727,2876.21243043121,172424
20110728,IF,20110728,2819.58880599339,142678
20110729,IF,20110729,2899.44657824797,183651
20110801,IF,20110801,2806.32973298105,130142
20110802,IF,20110802,2888.71560292855,172174
20110803,IF,20110803,2834.75032027844,156861
20110804,IF,20110804,2794.32719232228,123178
20110805,IF,20110805,2840.23364924153,158581
20110808,IF,20110808,2887.82174877182,244612
20110809,IF,20110809,2935.25939643119,280528
20110810,IF,20110810,2919.07994408216,190563
20110811,IF,20110811,3080.51785860001,274612
20110812,IF,20110812,3106.34875230573,185164
20110815,IF,20110815,3380.18462564906,174558
20110816,IF,20110816,4295.23059502402,159841
20110817,IF,20110817,4843.96083902568,184048
20110818,IF,20110818,4758.47438002838,180265
20110819,IF,20110819,4609.47916669239,192483
20110822,IF,20110822,2681.31859803707,208179
20110823,IF,20110823,2725.59262846148,215612
20110824,IF,20110824,2690.5305288776,191132
20110825,IF,20110825,2856.63921653228,274274
20110826,IF,20110826,2808.37791036363,214462
20110829,IF,20110829,2761.42044139114,211451
20110830,IF,20110830,2800.66259289448,248682
20110831,IF,20110831,2763.21169537103,221274
20110901,IF,20110901,2777.856260459,242565
20110902,IF,20110902,2754.18443198275,229211
20110905,IF,20110905,2711.77678686661,192650
20110906,IF,20110906,2691.85557907765,207717
20110907,IF,20110907,2760.48838662277,234545
20110908,IF,20110908,2720.68645691718,182297
20110909,IF,20110909,2796.55713920832,259121
20110913,IF,20110913,2839.74255517887,185366
20110914,IF,20110914,3332.17165834346,281416
20110915,IF,20110915,4529.6306326256,262282
20110916,IF,20110916,4699.75123841256,207687
20110919,IF,20110919,2545.86523786255,152493
20110920,IF,20110920,2599.20839494191,200770
20110921,IF,20110921,2731.94918797964,285138
20110922,IF,20110922,2635.47810031611,231648
20110923,IF,20110923,2661.61945017149,317714
20110926,IF,20110926,2592.19567180008,279331
20110927,IF,20110927,2616.12368480911,258919
20110928,IF,20110928,2565.0560393961,233314
20110929,IF,20110929,2575.89961894525,264654
20110930,IF,20110930,2547.06649420682,201915
20111010,IF,20111010,2542.45494490519,167565
20111011,IF,20111011,2619.65562331365,254445
20111012,IF,20111012,2782.02709471965,363812
20111013,IF,20111013,2816.10562371548,277816
20111014,IF,20111014,2871.73696787654,246961
20111017,IF,20111017,3055.55360129241,245909
20111018,IF,20111018,3270.79237224889,218165
20111019,IF,20111019,4360.16145099504,274273
20111020,IF,20111020,4475.72992842785,259182
20111021,IF,20111021,4385.10627823113,246362
20111024,IF,20111024,2572.1768064967,304890
20111025,IF,20111025,2635.82929093962,307812
20111026,IF,20111026,2668.98127890686,294074
20111027,IF,20111027,2640.0382536467,219410
20111028,IF,20111028,2712.46495284212,267237
20111031,IF,20111031,2644.64249041649,184750
20111101,IF,20111101,2705.18656664384,274962
20111102,IF,20111102,2766.49239154158,305370
20111103,IF,20111103,2788.48383709014,276639
20111104,IF,20111104,2804.04673986995,278560
20111107,IF,20111107,2717.48461266786,202558
20111108,IF,20111108,2741.21759972575,237624
20111109,IF,20111109,2796.6992261689,265151
20111110,IF,20111110,2793.89508966443,245717
20111111,IF,20111111,2786.70959121553,180419
20111114,IF,20111114,3028.81781439928,230615
20111115,IF,20111115,3238.98209178984,168734
20111116,IF,20111116,4327.43829486456,241671
20111117,IF,20111117,4554.16391834288,188826
20111118,IF,20111118,4501.03807045251,229563
20111121,IF,20111121,2465.35099580804,143056
20111122,IF,20111122,2547.69756112901,232600
20111123,IF,20111123,2512.05789659175,219034
20111124,IF,20111124,2517.47702761471,241913
20111125,IF,20111125,2464.15171587467,175163
20111128,IF,20111128,2496.93998082913,193723
20111129,IF,20111129,2530.58159187314,207729
20111130,IF,20111130,2482.83443108414,224905
20111201,IF,20111201,2593.37935300283,317064
20111202,IF,20111202,2523.01235972295,260280
20111205,IF,20111205,2522.90730367204,274294
20111206,IF,20111206,2491.29632258014,211263
20111207,IF,20111207,2517.50980598184,231083
20111208,IF,20111208,2573.64080492513,302395
20111209,IF,20111209,2516.7603367491,219154
20111212,IF,20111212,2554.6550391214,187534
20111213,IF,20111213,2680.92298823484,231636
20111214,IF,20111214,2935.32183313179,214049
20111215,IF,20111215,3890.10312921458,364304
20111216,IF,20111216,4261.96219723563,293813
20111219,IF,20111219,2379.66814969727,352820
20111220,IF,20111220,2349.53129991319,302603
20111221,IF,20111221,2329.85980242477,302094
20111222,IF,20111222,2354.14064664043,420024
20111223,IF,20111223,2342.72017998418,366637
20111226,IF,20111226,2312.24566045831,311746
20111227,IF,20111227,2295.31225353268,310312
20111228,IF,20111228,2306.18474655888,319823
20111229,IF,20111229,2286.04075020669,273997
20111230,IF,20111230,2325.76782521797,273243
20120104,IF,20120104,2296.03513945794,234410
20120105,IF,20120105,2313.82015361037,334417
20120106,IF,20120106,2290.5102834646,285689
20120109,IF,20120109,2433.11524753604,413995
20120110,IF,20120110,2562.22756703211,404292
20120111,IF,20120111,2544.08087982686,319027
20120112,IF,20120112,2569.6301806231,351138
20120113,IF,20120113,2598.36684041658,372250
20120116,IF,20120116,2679.81843146637,341922
20120117,IF,20120117,3192.71532790405,512318
20120118,IF,20120118,4198.63352017295,426166
20120119,IF,20120119,4605.98654383475,530627
20120120,IF,20120120,4509.01191298185,379075
20120130,IF,20120130,2492.80255847313,318967
20120131,IF,20120131,2474.67256711131,317323
20120201,IF,20120201,2463.57994130451,339102
20120202,IF,20120202,2530.78608987353,415243
20120203,IF,20120203,2582.44484885647,366434
20120206,IF,20120206,2567.71265840615,330985
20120207,IF,20120207,2552.61397747869,350531
20120208,IF,20120208,2686.16388973173,423570
20120209,IF,20120209,2697.60042847978,413397
20120210,IF,20120210,2749.27303128054,457814
20120213,IF,20120213,2907.77982150596,437987
20120214,IF,20120214,3145.04063660658,404899
20120215,IF,20120215,4341.77667141038,429078
20120216,IF,20120216,4575.38226604624,362573
20120217,IF,20120217,4529.5280172627,386330
20120220,IF,20120220,2528.58691820854,307004
20120221,IF,20120221,2535.78041929316,372649
20120222,IF,20120222,2592.38536195927,378227
20120223,IF,20120223,2591.47051367982,339360
20120224,IF,20120224,2651.24911937806,382316
20120227,IF,20120227,2700.29249221118,357560
20120228,IF,20120228,2685.41693711466,341959
20120229,IF,20120229,2640.09686136802,339534
20120301,IF,20120301,2634.66532808621,288436
20120302,IF,20120302,2690.24854322441,365035
20120305,IF,20120305,2661.789435231,270282
20120306,IF,20120306,2655.82813289721,326480
20120307,IF,20120307,2631.82013550682,304262
20120308,IF,20120308,2664.01999692816,356482
20120309,IF,20120309,2720.80493273163,347712
20120312,IF,20120312,2757.77607871009,283169
20120313,IF,20120313,3009.72382707409,329797
20120314,IF,20120314,3997.10169686878,429709
20120315,IF,20120315,4673.96333657889,380276
20120316,IF,20120316,4733.75813274814,392388
20120319,IF,20120319,2588.32007810917,288085
20120320,IF,20120320,2577.7650956444,328240
20120321,IF,20120321,2590.36193341021,369548
20120322,IF,20120322,2577.9741588097,317756
20120323,IF,20120323,2552.55971408425,299326
20120326,IF,20120326,2503.36262429254,199407
20120327,IF,20120327,2523.28390828964,216620
20120328,IF,20120328,2497.18342227892,305029
20120329,IF,20120329,2497.11342800195,332727
20120330,IF,20120330,2442.00630775548,268090
20120405,IF,20120405,2565.24874223697,380018
20120406,IF,20120406,2538.45819424424,296186
20120409,IF,20120409,2573.13141964025,346229
20120410,IF,20120410,2613.99623601615,423446
20120411,IF,20120411,2678.53233795181,450550
20120412,IF,20120412,2783.41441775776,417127
20120413,IF,20120413,2898.00297915364,366521
20120416,IF,20120416,2993.07821090299,333696
20120417,IF,20120417,3301.70250711579,361361
20120418,IF,20120418,4529.81570652007,377100
20120419,IF,20120419,4642.93983216946,288119
20120420,IF,20120420,4634.48819810688,352984
20120423,IF,20120423,2595.22584632358,259398
20120424,IF,20120424,2667.1935590403,453304
20120425,IF,20120425,2647.06674177529,381401
20120426,IF,20120426,2644.6733800009,316751
20120427,IF,20120427,2627.10930865322,258349
20120502,IF,20120502,2752.88945050267,315040
20120503,IF,20120503,2670.74933493542,208928
20120504,IF,20120504,2776.46747774656,341435
20120507,IF,20120507,2788.99961701015,264367
20120508,IF,20120508,2834.68992108641,378048
20120509,IF,20120509,2810.77937095934,317576
20120510,IF,20120510,2832.92500724226,264357
20120511,IF,20120511,2865.17180153699,343666
20120514,IF,20120514,3100.44358154937,408177
20120515,IF,20120515,3603.97191914852,313984
20120516,IF,20120516,4419.67986366609,341574
20120517,IF,20120517,4665.40283029942,315786
20120518,IF,20120518,4632.15101135855,344994
20120521,IF,20120521,2594.44467939427,382062
20120522,IF,20120522,2599.88544940622,317783
20120523,IF,20120523,2592.38278382516,363419
20120524,IF,20120524,2583.40545261854,381864
20120525,IF,20120525,2570.36899057638,314010
20120528,IF,20120528,2637.39921085734,333845
20120529,IF,20120529,2735.34056897961,370396
20120530,IF,20120530,2655.12634632939,265067
20120531,IF,20120531,2668.44813838556,321035
20120601,IF,20120601,2699.05143599631,407856
20120604,IF,20120604,2665.21038935479,337515
20120605,IF,20120605,2615.35555348285,299759
20120606,IF,20120606,2638.79427805985,383924
20120607,IF,20120607,2674.3750162333,344519
20120608,IF,20120608,2698.1796286001,443799
20120611,IF,20120611,2891.1221432543,407391
20120612,IF,20120612,3089.5145634322,366745
20120613,IF,20120613,4242.40660840115,427859
20120614,IF,20120614,4574.92742073446,342899
20120615,IF,20120615,4647.71897828004,438280
20120618,IF,20120618,2549.1800399385,370251
20120619,IF,20120619,2513.43963960185,298035
20120620,IF,20120620,2527.63673436996,312071
20120621,IF,20120621,2489.92397790489,349152
20120625,IF,20120625,2453.22738447174,279294
20120626,IF,20120626,2435.14450110967,323826
20120627,IF,20120627,2433.98268826383,298251
20120628,IF,20120628,2436.10132055037,332740
20120629,IF,20120629,2469.22556436669,374925
20120702,IF,20120702,2477.65262212151,336713
20120703,IF,20120703,2511.43547241387,417834
20120704,IF,20120704,2495.08851092816,414001
